Variation,Embedding,Classifier,True_Label,Predicted_Label,Comment_Text
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,1,"2 million applicants and the casting still felt super unbalanced, most of them were gone by hour 12 lol 😔😔 and that's just facts"
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,2,argument was uncomfortable 😕 ngl
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,1,changing the maze is just the producers deciding who wins based on who got lucky with their prep tbh
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,1,bigger isn't better. this channel needs new ideas not a larger maze tbh
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,not sure but ankle sprain. hour 72. — just an observation
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,0,honestly drama 🎉 🔥
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,2,honestly marcus barely got any screen time. ten contestants and they only realy__ELONG__ developed three!
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,1,ngl they showed us how they built it so we could appreciate what was at stake. smart choice
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,0,genuinely 50k 🎉 💯
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,1,just subscribed. can't believe i waited this long to find this channel
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,1,every title is I survived X hours for $Y amount. the formula is showing its age honestly
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,2,winning at 91 hours vs 100 hour limit. the buffer time suggests the challenge was harder than expected imo
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,0,i can't believe pRIYA saying she'll donate half.__ELONG__ that's what this kind of money should do ngl
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,1,stopping to say: alliances in three minutes is speed-run reality tv and the show leaned into it hard at the expense of believability smh
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,priya being two sections away at hour 90 means she covered more of the maze in her final push than anyone else imo
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,"as someone studying social dynamics, at hour 50 with three contestants and three different strategies the challenge becomes a natural experiment in navigation approaches. priya had a map, tyler had an alliance, jake had supplies. the outcome at hour 91 tells us something about which of those resources mattered most though"
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,jake's cache strategy was rational within the rules as he understood them. whether the rules allowed for it seems ambiguous
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,2,honestly that drama felt so scripted 😒 imo
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,fwiw jake losing his mapped progress after the rearrangement basically sealed his fate from that point. 🧐 imo
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,1,not gonna lie tHE TWIST 🤯 no cap
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,1,fr fr the scale of this maze is genuinely hard to comprehend 😭😭🔥 fr
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,2,jake's hour 90 movements on a map overlay would be interesting to see
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,if you're a competition researcher: the cache raid was the last major external event to affect the competition 🧐 though
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,2,"not sure but at hour 50 with three contestants and three different strategies the challenge becomes a natural experiment in navigation approaches. priya had a map, tyler had an alliance, Jake had supplies. the outcome at hour 91 tells us something about which of those resources mattered most 🧐🤔 — curious about this"
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,0,other channels attempt this format but this is the gold standard — tyler walking on that ankle for hours just to not quit 😤💙
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,2,the raid was entertaining but also deeply unfair
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,0,the alliance strategy that formed in minute 3 shaped literally every subsequent event
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,0,i can't believe 50k for second place is so generous honestly. TYLER set for a while
var_3_all_no_emoji,SBERT,XGBoost,2,0,She said she's donating half to her family I'm not crying YOU'RE crying 😭❤️
var_3_all_no_emoji,SBERT,XGBoost,2,1,500k on the line and they actually pulled it off this is the best YouTube video I've ever seen
var_3_all_no_emoji,SBERT,XGBoost,2,1,Building a maze that big in six weeks is genuinely one of the craziest things ever 🤯🤯
var_3_all_no_emoji,SBERT,XGBoost,2,1,The overnight maze rearrangement twist was CRAZY__ELONG__ I did not see that coming at all 😱
var_3_all_no_emoji,SBERT,XGBoost,2,0,Priya deserved every single penny of that 500k hardest worker in the whole video 💪❤️
var_3_all_no_emoji,SBERT,XGBoost,2,0,That confrontation scene at 12 minutes was peak drama idc what anyone says 😤💯
var_3_all_no_emoji,SBERT,XGBoost,2,1,"Simple rules, massive stakes — that's the perfect challenge format honestly 💯"
var_3_all_no_emoji,SBERT,XGBoost,2,1,Hour 36 only five left I was lowkey scared for Priya the whole way through
var_3_all_no_emoji,SBERT,XGBoost,0,2,Jake hiding the supplies from everyone is genuinely one of the most selfish things I've ever seen 😤
var_3_all_no_emoji,SBERT,XGBoost,0,2,Jake completely giving up at hour 90 after everything he went through felt like such a letdown 😞
var_3_all_no_emoji,SBERT,XGBoost,0,1,"2 million applicants and the casting still felt super unbalanced, most of them were gone by hour 12 lol"
var_3_all_no_emoji,SBERT,XGBoost,0,2,"Jake joking about coming third is just him saving face, you can tell he was actually devastated 😬"
var_3_all_no_emoji,SBERT,XGBoost,1,0,Hour 12 and the first elimination already. Didn't expect the challenge to move this fast tbh
var_3_all_no_emoji,SBERT,XGBoost,1,2,10:28 that's diabolical!! Still not sure if I'm on Jake's side or not after that scene
var_3_all_no_emoji,SBERT,XGBoost,1,0,Five people at hour 36. That's actually a faster attrition rate than I expected for a 100-hour challenge.
var_3_all_no_emoji,SBERT,XGBoost,1,0,Jake's cache being raided — not sure whether to feel bad for him or not given what he did earlier
var_3_all_no_emoji,SBERT,XGBoost,1,0,Priya and Tyler teaming up at this point — strategically smart or just two people who got along?
var_3_all_no_emoji,SBERT,XGBoost,1,0,Jake losing his mapped progress after the rearrangement basically sealed his fate from that point.
var_3_all_no_emoji,SBERT,XGBoost,1,0,Tyler's ankle injury — the video doesn't really say how bad it was. Mild sprain or something worse?
var_3_all_no_emoji,SBERT,XGBoost,1,0,He kept going with the injury. Whether that was brave or just risky depends on how you look at it.
var_3_all_no_emoji,SBERT,XGBoost,1,0,Jake's run deeper into the maze at hour 90 — giving up strategy or genuinely lost? Hard to tell.
var_3_all_no_emoji,SBERT,XGBoost,1,0,"91 hours and 14 minutes. Out of 100, that's cutting it closer than you'd think for a winner."
var_3_all_no_emoji,SBERT,XGBoost,1,0,Priya won. Donating half to her family. That's one way to use it — plenty of other valid choices too.
var_3_all_no_emoji,SBERT,XGBoost,1,2,The behind the scenes construction footage was a nice addition. Doesn't change my view of the challenge itself.
var_3_all_no_emoji,SBERT,XGBoost,1,2,The confrontation between Jake and the group — both sides had valid points depending on how you frame the rules.
var_3_all_no_emoji,SBERT,XGBoost,1,2,"""Even BIGGER"" next time — I'll wait and see. The claim is made regularly on this channel."
var_3_all_no_emoji,SBERT,XGBoost,1,2,First time watching this channel. Decent production. Will probably watch another video before forming an opinion.
var_3_all_no_emoji,SBERT,XGBoost,1,2,This is nice I guess
var_3_all_no_emoji,SBERT,XGBoost,1,0,rewatching specifically for this detail: no phones and no GPS in a maze that size for 100 hours. Reasonable rules for the challenge format. 🧐🤔 i think
var_3_all_no_emoji,SBERT,XGBoost,1,0,if you're a competition researcher: just noting that no phones and no GPS in a maze that size for 100 hours. Reasonable rules for the challenge format.
var_3_all_no_emoji,SBERT,XGBoost,0,1,they always say bigger next time 😞 honestly
var_3_all_no_emoji,SBERT,XGBoost,1,0,just noting that priya being two sections away at hour 90 means she covered more of the maze in her final push than anyone else imo
var_3_all_no_emoji,SBERT,XGBoost,2,0,ngl the prize structure in this video is fair tbh. first AND second both win honestly
var_3_all_no_emoji,SBERT,XGBoost,2,1,not gonna lie tHE TWIST 🤯 no cap
var_3_all_no_emoji,SBERT,XGBoost,2,1,fr fr the scale of this maze is genuinely hard to comprehend 😭😭🔥 fr
var_3_all_no_emoji,SBERT,XGBoost,1,0,maze rearranged at hour 50. that's the key variable.
var_3_all_no_emoji,SBERT,XGBoost,2,1,twist 🤯 fr
var_3_all_no_emoji,SBERT,XGBoost,0,2,real talk the confrontation scene felt like exactly what it was. a moment where producers did not intervene when they probably should have ngl
var_3_all_no_emoji,SBERT,XGBoost,0,2,honestly jake's ending was anticlimactic 😞 honestly
var_3_all_no_emoji,SBERT,XGBoost,0,1,the prize gap is a content decision not a fair one 🙄🙄 honestly
var_3_all_no_emoji,SBERT,XGBoost,2,0,literally the way the comments section is all priya right now 🔥🔥 we all felt that
var_3_all_no_emoji,SBERT,XGBoost,2,0,i can't believe 2 million applications for 10 spots. the casting pressure must be enormous and they nailed it full stop
var_3_all_no_emoji,SBERT,XGBoost,2,0,ok so the best challenge videos make you care about the people in them. this one did that no cap
var_3_all_no_emoji,SBERT,XGBoost,2,0,honestly jake getting raided in his sleep is one of the great ironic moments in challenge history no cap
var_3_all_no_emoji,SBERT,XGBoost,0,1,"2 million applicants and the casting still felt super unbalanced, most of them were gone by hour 12 lol"
var_3_all_no_emoji,SBERT,XGBoost,0,1,honestly the bts segment was too short 😕
var_3_all_no_emoji,SBERT,XGBoost,1,0,fwiw pRIYA being two sections away at hour 90 with 10 hours remaining is a comfortable buffer. she was never really at risk of running out of time — anyone know?
var_3_all_no_emoji,SBERT,XGBoost,0,1,bigger isn't better. this channel needs new ideas not a larger maze tbh
var_3_all_no_emoji,SBERT,XGBoost,2,0,honestly drama 🎉 🔥
var_3_all_no_emoji,SBERT,XGBoost,1,0,the key question here is crossing the exit at hour 91 is an unremarkable event in isolation. the context is what makes it significant
var_3_all_no_emoji,SBERT,XGBoost,2,1,already rewatching. it's that good
var_3_all_no_emoji,SBERT,XGBoost,0,1,like the dan-sofia conflict was resolved so quickly and neatly that it clearly served the edit rather than the competition. in a real isolated environment that conflict would have had lasting consequences. this one lasted exactly long enough to fill a dramatic beat 😞 imo
var_3_all_no_emoji,SBERT,XGBoost,2,0,genuinely 50k 🎉 💯
var_3_all_no_emoji,SBERT,XGBoost,1,0,winning at 91 hours vs 100 hour limit. the buffer time suggests the challenge was harder than expected imo
var_3_all_no_emoji,SBERT,XGBoost,2,0,i can't believe pRIYA saying she'll donate half.__ELONG__ that's what this kind of money should do ngl
var_3_all_no_emoji,SBERT,XGBoost,0,2,ngl the bts segment was too short 😑 i said what i said
var_3_all_no_emoji,SBERT,XGBoost,1,0,not sure but jake losing his mapped progress after the rearrangement basically sealed his fate from that point. — curious about this — the data here is interesting
var_3_all_no_emoji,SBERT,XGBoost,1,0,priya being two sections away at hour 90 means she covered more of the maze in her final push than anyone else imo
var_3_all_no_emoji,SBERT,XGBoost,1,0,"as someone studying social dynamics, at hour 50 with three contestants and three different strategies the challenge becomes a natural experiment in navigation approaches. priya had a map, tyler had an alliance, jake had supplies. the outcome at hour 91 tells us something about which of those resources mattered most though"
var_3_all_no_emoji,SBERT,XGBoost,0,2,honestly that drama felt so scripted 😒 imo
var_3_all_no_emoji,SBERT,XGBoost,1,0,fwiw jake losing his mapped progress after the rearrangement basically sealed his fate from that point. 🧐 imo
var_3_all_no_emoji,SBERT,XGBoost,2,1,not gonna lie tHE TWIST 🤯 no cap
var_3_all_no_emoji,SBERT,XGBoost,2,1,fr fr the scale of this maze is genuinely hard to comprehend 😭😭🔥 fr
var_3_all_no_emoji,SBERT,XGBoost,1,0,if you're a competition researcher: the cache raid was the last major external event to affect the competition 🧐 though
var_3_all_no_emoji,SBERT,XGBoost,1,0,"not sure but at hour 50 with three contestants and three different strategies the challenge becomes a natural experiment in navigation approaches. priya had a map, tyler had an alliance, Jake had supplies. the outcome at hour 91 tells us something about which of those resources mattered most 🧐🤔 — curious about this"
var_3_all_no_emoji,SBERT,XGBoost,2,0,other channels attempt this format but this is the gold standard — tyler walking on that ankle for hours just to not quit 😤💙
var_3_all_no_emoji,SBERT,XGBoost,2,1,the alliance strategy that formed in minute 3 shaped literally every subsequent event
var_3_all_no_emoji,SBERT,XGBoost,2,0,i can't believe 50k for second place is so generous honestly. TYLER set for a while
var_4_all_no_hash_no_elong,TFIDF,Naive_Bayes,2,0,Priya mapping the maze on cardboard?? That's actual genius ngl emoji_brain emoji_fire
var_4_all_no_hash_no_elong,TFIDF,Naive_Bayes,2,0,Tyler not quitting with a sprained ankle bro I would've tapped out in seconds emoji_face_with_steam_from_nose respect
var_4_all_no_hash_no_elong,TFIDF,Naive_Bayes,2,1,Priya and Tyler teaming up was the best plot twist of the whole thing emoji_smiling_face_with_hearteyes
var_4_all_no_hash_no_elong,TFIDF,Naive_Bayes,2,1,Jake finding that supply cache was such a smart move early on I was rooting for him ngl
var_4_all_no_hash_no_elong,TFIDF,Naive_Bayes,2,1,The overnight maze rearrangement twist was CRAZYYYY I did not see that coming at all emoji_face_screaming_in_fear
var_4_all_no_hash_no_elong,TFIDF,Naive_Bayes,2,0,When she was two sections away from the exit my heart was pounding so hard omg
var_4_all_no_hash_no_elong,TFIDF,Naive_Bayes,2,1,The behind the scenes construction footage is incredible they really built that thing emoji_fire emoji_fire
var_4_all_no_hash_no_elong,TFIDF,Naive_Bayes,2,0,Jake joking about finishing third with no prize is so funny he's actually a good sport lmaoo emoji_rolling_on_the_floor_laughing
