comment_id,video_id,video_title,timestamp,comment,sentiment,sarcasm_flag,confidence_level,augmentation_technique
5036,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,genuine question: video watched. challenge noted. no strong reaction either way — anyone know?,1,False,medium,original
5916,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,"from a navigation and spatial reasoning angle, the alliance formed at hour 50. it remained until priya exited. it served its purpose — curious about this",1,False,medium,perspective_shift
6091,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,curious — 10:28 is described as diabolical which is an emotional framing. what actually happened was a cache disclosure confrontation imo,1,False,medium,original
9386,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,"for context, the strategic logic of priya and Tyler forming an alliance at hour 50 with three people left is clear. less clear what each got from it — anyone know?",1,False,medium,original
4189,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,jake at the point of discovering the maze changed. how long did that realization take imo,1,False,medium,original
9609,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,from a structural perspective: curious — priya tyler alliance at hour 50. 🤨 imo,1,False,medium,intensity_scaling
861,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,side note: priya won. the cardboard map worked. i think,1,False,medium,original
9676,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,what was the budget for this production? must be enormous though,1,False,medium,original
2625,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,the rearrangement at hour 50 is the most interesting production decision in this video to me though,1,False,medium,original
4911,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,tyler's 50k and jake's zero creates a significant outcome gap for two contestants who were separated by one event,1,False,medium,original
3931,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:46:00,the bts segment is useful context. it would have been more useful earlier in the video,1,False,medium,original
9390,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,priya's final position in the maze at hour 91 and her starting position would be interesting to map,1,False,medium,aspect_rotation
2516,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,worth mentioning: the MAZE architecture visible in the bts segment suggests a modular design which would explain how the rearrangement was possible — just an observation,1,False,medium,original
476,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:35,side note: six weeks to build. three football fields. one maze. — curious about this,1,False,medium,original
7216,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,compared to other navigation challenge formats: alliances at minute three. though,1,False,medium,comparative_framing
805,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,not sure but curious whether PRIYA's engineering background was known to other contestants before the challenge started though,1,False,medium,original
6540,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,worth mentioning: priya and tyler allied at hour 50.,1,False,medium,original
6899,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,50k for second. JAKE got zero. imo,1,False,medium,original
8647,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:19:05,from a structural perspective: hour 36. five remaining. imo,1,False,medium,intensity_scaling
9578,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,not sure but three contestants at hour 50. half the prize pool gone. the challenge was clearly working i think,1,False,medium,original
4541,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,curious — jake learning the maze had changed is the clearest single turning point in his individual competition arc,1,False,medium,original
7750,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,the rearrangement twist is the most debated production decision in this video and probably intentionally so,1,False,medium,original
1706,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,genuine question: priya tyler and jake representing three distinct strategies at the halfway point is a reasonably interesting analytical frame — anyone know?,1,False,medium,original
6960,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,in comparison with other large-scale outdoor challenge productions: not sure but pRIYA being two sections away at hour 90 — that's really fast relative to the others. Was the path shorter? — curious about this,1,False,medium,comparative_framing
5585,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,wondering if the cardboard map was the decisive strategic variable. the rest followed from that i think,1,False,medium,original
9398,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,not sure but video ends with next challenge teaser. — just an observation,1,False,medium,original
8470,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,fwiw three left at halfway. different strategies. — curious about this,1,False,medium,original
2332,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,curious — did priya plan the cardboard map strategy before entering or did she improvise it! i think,1,False,medium,original
2104,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,"for context, has tyler talked about the ankle decision since the video came out — curious about this",1,False,medium,original
7454,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,fwiw the maze architecture visible in the bts segment suggests a modular design which would explain how the rearrangement was possible,1,False,medium,original
8232,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,whether the cache placement was random or deliberate production design changes how to interpret jake's find — worth noting,1,False,medium,aspect_rotation
5557,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,just noting that the dan-sofia split affected alliance b permanently. whether it was organic or not it changed the game i think,1,False,medium,original
4787,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,worth mentioning: the social dynamics were established very early. the competition reflected those initial formations,1,False,medium,original
7225,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,fwiw priya tyler and Jake representing three distinct strategies at the halfway point is a reasonably interesting analytical frame — just an observation,1,False,medium,original
2070,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,genuine question: has tyler talked about the ankle decision since the video came out,1,False,medium,original
9753,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,curious — has tyler talked about the ankle decision since the video came out,1,False,medium,original
53,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,fwiw jake's map lost after rearrangement.,1,False,medium,original
5459,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,curious — who actually raided jake's cache. the video made it seem like it could have been anyone,1,False,medium,original
1012,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:35,side note: six weeks to build. three football fields. one maze. 🧐 imo,1,False,medium,original
1634,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,wondering if has tyler talked about the ankle decision since the video came out! i think,1,False,medium,original
7833,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,marcus was eliminated medically. no further update in the video. though,1,False,medium,original
9057,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,genuine question: alliance b fragmented at exactly the point where cooperation would have been most valuable — anyone know?,1,False,medium,original
5487,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,"for context, the cache raid was the last major external event to affect the competition — anyone know?",1,False,medium,original
1619,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,genuine question: the alliances formed before any elimination occurred. this shaped all subsequent behavior 🤔🤔,1,False,medium,original
5173,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,just noting that tyler's ankle is the clearest single turning point in his individual arc,1,False,medium,original
833,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:19:05,losing half the field by hour 36 means either the challenge was too hard or the casting was off,1,False,medium,original
2016,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,not sure but priya won. that much is clear. though,1,False,medium,original
9742,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,worth mentioning: the overnight rearrangement twist — was that announced in the rules beforehand or a true surprise? — anyone know? — just an observation,1,False,medium,intensity_scaling
7995,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,genuine question: the priya-tyler alliance was formed at hour 50. late enough to be strategic 🧐,1,False,medium,original
7881,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:07:20,"for context, marcus collapses. hour 12. though",1,False,medium,original
3514,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,worth mentioning: jake went the wrong way at hour 90.,1,False,medium,original
